# Bivariate results
# Nyquist frequency: 0.4
# Actual number of segments: 3
# Effective number of segments: 3
# Segment start and end points: [[0, 185], [185, 305], [305, 459]]
# Segments detrended: True
# Trend type: linear
# Window applied: None
# Segment-averaged -6dB main lobe half width: 0.007665767542899817
# Rayleigh resolution (1/2 best-case resolution limit): 0.0019095697758963275
# C2xy 5% FAP (analytical): 0.7763932022500211
# C2xy 1% FAP (analytical): 0.9
# C2xy 0.1% FAP (analytical): 0.9683772233983162
# Number of bootstrap iterations: 10000
# Sxx 5% FAP (bootstrap): 0.006895912311251728
# Sxx 1% FAP (bootstrap): 0.00794326479528185
# Syy 5% FAP (bootstrap): 4.4244987306551874e-05
# Syy 1% FAP (bootstrap): 5.0831194570024794e-05
# Sxx 0.1% FAP (bootstrap): 0.009847965040995232
# Syy 0.1% FAP (bootstrap): 6.0139401204620424e-05
# frequency,Welch_pow_x,Welch_pow_y,cross_real,cross_imag,phase,coh,coh_raw,coh_transformed,coh_boot_FAP_5,coh_transformed_boot_FAP_5,coh_boot_FAP_1,coh_transformed_boot_FAP_1,coh_boot_FAP_01,coh_transformed_boot_FAP_01
2.29445507e-02,3.30100075e-03,5.53494019e-05,2.38812892e+01,-8.46219009e+00,9.17302774e+01,9.12673821e-01,9.15077751e-01,3.08660716e+00,7.88958494e-01,2.13733410e+00,9.05134580e-01,2.99984878e+00,9.60029179e-01,3.89256519e+00
2.33269598e-02,3.65405977e-03,5.93826089e-05,2.60265885e+01,-8.82363002e+00,1.11896226e+02,9.03618341e-01,9.06530522e-01,2.98319582e+00,7.79792078e-01,2.08967963e+00,9.09621807e-01,3.05065753e+00,9.69359612e-01,4.16314616e+00
2.37093690e-02,3.84609976e-03,6.07114202e-05,2.67367741e+01,-9.29234373e+00,1.62945329e+02,8.89916335e-01,8.93684030e-01,2.84304717e+00,7.83458501e-01,2.10852803e+00,9.06783005e-01,3.01824285e+00,9.67931125e-01,4.11685674e+00
2.40917782e-02,3.98884990e-03,6.09009604e-05,2.69058968e+01,-1.03426945e+01,1.66279634e+02,8.86887829e-01,8.90858454e-01,2.81430411e+00,7.83233124e-01,2.10736088e+00,9.07473232e-01,3.02603675e+00,9.73085926e-01,4.29470479e+00
2.44741874e-02,4.22122963e-03,6.22896801e-05,2.78200916e+01,-1.18775093e+01,1.59265723e+02,9.03466728e-01,9.06387809e-01,2.98154436e+00,7.80200164e-01,2.09176393e+00,9.10852331e-01,3.06501152e+00,9.72604867e-01,4.27674506e+00
2.48565966e-02,4.56150662e-03,6.55940590e-05,2.98145647e+01,-1.32674467e+01,1.61038950e+02,9.25229065e-01,9.27005148e-01,3.24837100e+00,7.82953173e-01,2.10591323e+00,9.10786909e-01,3.06424286e+00,9.76073583e-01,4.41388396e+00
2.52390057e-02,4.88977950e-03,6.92808189e-05,3.19456741e+01,-1.39820171e+01,-1.69510225e+02,9.33502632e-01,9.34914666e-01,3.36992611e+00,7.85373079e-01,2.11848171e+00,9.11132176e-01,3.06830180e+00,9.71741828e-01,4.24529017e+00
2.56214149e-02,5.07333519e-03,7.12367182e-05,3.29863368e+01,-1.41187466e+01,-1.61045548e+02,9.26077632e-01,9.27814545e-01,3.26022543e+00,7.84201158e-01,2.11237938e+00,9.14261558e-01,3.10578621e+00,9.72595977e-01,4.27641692e+00
2.60038241e-02,5.09291609e-03,7.07895784e-05,3.26134480e+01,-1.42614819e+01,1.77212440e+02,9.12950988e-01,9.15340088e-01,3.08993103e+00,7.88312706e-01,2.13391769e+00,9.10836076e-01,3.06482071e+00,9.71887108e-01,4.25051819e+00
2.63862333e-02,5.04073028e-03,6.90127151e-05,3.15602191e+01,-1.48585884e+01,1.56461800e+02,9.08403464e-01,9.11041345e-01,3.03662884e+00,7.86637140e-01,2.12509617e+00,9.11064470e-01,3.06750398e+00,9.73454992e-01,4.30869965e+00
