# Standard, non-uniform FFT-based periodogram
# Chosen Nyquist frequency: 0.2
# Rayleigh resolution: 0.00018885811529837266
# Detrended: True
# Trend type: linear
# Number of bootstrap iterations: 10000
# 5% FAP (bootstrap): 0.00012626450446025998
# 1% FAP (bootstrap): 0.0001497880814284838
# 0.1% FAP (bootstrap): 0.00018033995315617428
# Window applied: KaiserBessel
# frequency,power
2.63694749e-02,5.52729118e-05
2.64072535e-02,5.37275050e-05
2.64450321e-02,4.99163463e-05
2.64828107e-02,4.47149018e-05
2.65205893e-02,3.92417545e-05
2.65583680e-02,3.46708784e-05
2.65961466e-02,3.20598129e-05
2.66339252e-02,3.22099376e-05
2.66717038e-02,3.55561888e-05
2.67094824e-02,4.20825325e-05
2.67472611e-02,5.12762913e-05
2.67850397e-02,6.21525105e-05
2.68228183e-02,7.33774506e-05
2.68605969e-02,8.34893250e-05
2.68983755e-02,9.11675766e-05
2.69361541e-02,9.54687817e-05
2.69739328e-02,9.59523468e-05
2.70117114e-02,9.26658540e-05
2.70494900e-02,8.60235785e-05
2.70872686e-02,7.66574627e-05
2.71250472e-02,6.53216908e-05
2.71628258e-02,5.28899856e-05
2.72006045e-02,4.04218529e-05
2.72383831e-02,2.92233250e-05
2.72761617e-02,2.08147574e-05
2.73139403e-02,1.67507038e-05
2.73517189e-02,1.83023677e-05
2.73894975e-02,2.60846958e-05
2.74272762e-02,3.97562477e-05
2.74650548e-02,5.79166079e-05
2.75028334e-02,7.82689211e-05
2.75406120e-02,9.80246847e-05
2.75783906e-02,1.14442624e-04
2.76161692e-02,1.25351336e-04
2.76539479e-02,1.29523021e-04
2.76917265e-02,1.26829172e-04
2.77295051e-02,1.18182333e-04
2.77672837e-02,1.05316441e-04
2.78050623e-02,9.04684681e-05
2.78428410e-02,7.60102239e-05
2.78806196e-02,6.40667794e-05
2.79183982e-02,5.61641608e-05
2.79561768e-02,5.29674572e-05
2.79939554e-02,5.41783249e-05
2.80317340e-02,5.86371174e-05
2.80695127e-02,6.46189723e-05
2.81072913e-02,7.02479406e-05
2.81450699e-02,7.39113113e-05
2.81828485e-02,7.45600372e-05
2.82206271e-02,7.18285987e-05
2.82584057e-02,6.59752124e-05
2.82961844e-02,5.76999125e-05
2.83339630e-02,4.79223626e-05
2.83717416e-02,3.75901008e-05
2.84095202e-02,2.75541313e-05
2.84472988e-02,1.85119589e-05
2.84850774e-02,1.09944303e-05
2.85228561e-02,5.36892220e-06
2.85606347e-02,1.84386750e-06
2.85984133e-02,4.77742901e-07
2.86361919e-02,1.20644325e-06
2.86739705e-02,3.89833076e-06
2.87117491e-02,8.42742727e-06
2.87495278e-02,1.47336728e-05
2.87873064e-02,2.28307985e-05
2.88250850e-02,3.27375574e-05
2.88628636e-02,4.43436549e-05
2.89006422e-02,5.72604773e-05
2.89384209e-02,7.07268812e-05
2.89761995e-02,8.36282660e-05
2.90139781e-02,9.46461897e-05
2.90517567e-02,1.02504736e-04
2.90895353e-02,1.06242128e-04
2.91273139e-02,1.05427179e-04
2.91650926e-02,1.00261015e-04
2.92028712e-02,9.15432537e-05
2.92406498e-02,8.05216556e-05
2.92784284e-02,6.86715728e-05
2.93162070e-02,5.74598263e-05
2.93539856e-02,4.81385126e-05
2.93917643e-02,4.15945602e-05
2.94295429e-02,3.82604691e-05
2.94673215e-02,3.80796064e-05
2.95051001e-02,4.05197356e-05
2.95428787e-02,4.46376938e-05
2.95806573e-02,4.92057199e-05
2.96184360e-02,5.29051196e-05
2.96562146e-02,5.45709907e-05
2.96939932e-02,5.34410504e-05
2.97317718e-02,4.93396842e-05
2.97695504e-02,4.27327087e-05
2.98073291e-02,3.46241438e-05
2.98451077e-02,2.63212317e-05
2.98828863e-02,1.91424455e-05
2.99206649e-02,1.41608330e-05
2.99584435e-02,1.20525071e-05
2.99962221e-02,1.30697467e-05
3.00340008e-02,1.71065883e-05
3.00717794e-02,2.37982957e-05
3.01095580e-02,3.26044766e-05
3.01473366e-02,4.28583794e-05
3.01851152e-02,5.37977729e-05
3.02228938e-02,6.46051837e-05
3.02606725e-02,7.44720464e-05
3.02984511e-02,8.26760939e-05
3.03362297e-02,8.86450024e-05
3.03740083e-02,9.19853594e-05
3.04117869e-02,9.24800521e-05
3.04495655e-02,9.00801100e-05
3.04873442e-02,8.49200001e-05
3.05251228e-02,7.73629111e-05
3.05629014e-02,6.80489931e-05
3.06006800e-02,5.78982958e-05
3.06384586e-02,4.80286374e-05
3.06762372e-02,3.95847674e-05
3.07140159e-02,3.35192072e-05
3.07517945e-02,3.03922443e-05
3.07895731e-02,3.02545791e-05
3.08273517e-02,3.26454356e-05
3.08651303e-02,3.66993898e-05
3.09029090e-02,4.13258293e-05
3.09406876e-02,4.54147813e-05
3.09784662e-02,4.80287194e-05
3.10162448e-02,4.85517429e-05
3.10540234e-02,4.67775799e-05
3.10918020e-02,4.29246001e-05
3.11295807e-02,3.75737239e-05
3.11673593e-02,3.15380956e-05
3.12051379e-02,2.56909795e-05
3.12429165e-02,2.07938987e-05
3.12806951e-02,1.73710285e-05
3.13184737e-02,1.56623503e-05
3.13562524e-02,1.56592952e-05
3.13940310e-02,1.71947193e-05
3.14318096e-02,2.00395591e-05
3.14695882e-02,2.39621537e-05
3.15073668e-02,2.87313866e-05
3.15451454e-02,3.40776414e-05
3.15829241e-02,3.96478674e-05
3.16207027e-02,4.49912813e-05
3.16584813e-02,4.95926294e-05
3.16962599e-02,5.29435365e-05
3.17340385e-02,5.46247549e-05
3.17718172e-02,5.43709853e-05
3.18095958e-02,5.21029788e-05
3.18473744e-02,4.79292431e-05
3.18851530e-02,4.21317781e-05
3.19229316e-02,3.51514416e-05
3.19607102e-02,2.75789153e-05
3.19984889e-02,2.01421083e-05
3.20362675e-02,1.36683521e-05
3.20740461e-02,8.99930995e-06
3.21118247e-02,6.85296697e-06
3.21496033e-02,7.65689945e-06
3.21873819e-02,1.14059756e-05
3.22251606e-02,1.76072204e-05
3.22629392e-02,2.53527011e-05
3.23007178e-02,3.35131701e-05
3.23384964e-02,4.09931223e-05
3.23762750e-02,4.69599332e-05
3.24140536e-02,5.09723992e-05
3.24518323e-02,5.29813625e-05
3.24896109e-02,5.32314208e-05
3.25273895e-02,5.21281567e-05
3.25651681e-02,5.01330260e-05
3.26029467e-02,4.77140482e-05
3.26407253e-02,4.53373008e-05
3.26785040e-02,4.34581083e-05
3.27162826e-02,4.24751352e-05
3.27540612e-02,4.26408392e-05
3.27918398e-02,4.39585749e-05
3.28296184e-02,4.61185566e-05
3.28673971e-02,4.85188075e-05
3.29051757e-02,5.03854951e-05
3.29429543e-02,5.09648090e-05
3.29807329e-02,4.97260051e-05
3.30185115e-02,4.65073211e-05
3.30562901e-02,4.15564003e-05
3.30940688e-02,3.54554781e-05
3.31318474e-02,2.89623170e-05
3.31696260e-02,2.28244326e-05
3.32074046e-02,1.76274631e-05
3.32451832e-02,1.37195627e-05
3.32829618e-02,1.12218494e-05
3.33207405e-02,1.01035735e-05
3.33585191e-02,1.02813433e-05
3.33962977e-02,1.16999270e-05
3.34340763e-02,1.43658723e-05
3.34718549e-02,1.83270839e-05
3.35096335e-02,2.36121789e-05
3.35474122e-02,3.01560147e-05
3.35851908e-02,3.77394380e-05
3.36229694e-02,4.59639505e-05
3.36607480e-02,5.42697089e-05
3.36985266e-02,6.19930268e-05
3.37363053e-02,6.84506566e-05
3.37740839e-02,7.30340777e-05
3.38118625e-02,7.52973231e-05
3.38496411e-02,7.50247716e-05
3.38874197e-02,7.22689127e-05
3.39251983e-02,6.73513363e-05
3.39629770e-02,6.08240899e-05
3.40007556e-02,5.33945503e-05
3.40385342e-02,4.58258086e-05
3.40763128e-02,3.88336272e-05
3.41140914e-02,3.30049504e-05
3.41518700e-02,2.87564489e-05
3.41896487e-02,2.63344227e-05
3.42274273e-02,2.58371160e-05
3.42652059e-02,2.72296387e-05
3.43029845e-02,3.03298967e-05
3.43407631e-02,3.47696831e-05
3.43785417e-02,3.99638967e-05
3.44163204e-02,4.51328134e-05
3.44540990e-02,4.94054309e-05
3.44918776e-02,5.19919491e-05
3.45296562e-02,5.23721072e-05
3.45674348e-02,5.04282524e-05
3.46052134e-02,4.64695434e-05
3.46429921e-02,4.11381777e-05
3.46807707e-02,3.52360609e-05
3.47185493e-02,2.95374627e-05
3.47563279e-02,2.46489665e-05
3.47941065e-02,2.09489771e-05
3.48318852e-02,1.86022211e-05
3.48696638e-02,1.76174374e-05
3.49074424e-02,1.79080481e-05
3.49452210e-02,1.93257554e-05
3.49829996e-02,2.16584422e-05
3.50207782e-02,2.46060741e-05
3.50585569e-02,2.77618889e-05
3.50963355e-02,3.06253709e-05
3.51341141e-02,3.26591416e-05
3.51718927e-02,3.33812599e-05
3.52096713e-02,3.24678683e-05
3.52474499e-02,2.98360782e-05
3.52852286e-02,2.56837809e-05
3.53230072e-02,2.04755582e-05
3.53607858e-02,1.48750432e-05
3.53985644e-02,9.63156043e-06
3.54363430e-02,5.43601888e-06
3.54741216e-02,2.77149807e-06
3.55119003e-02,1.79567639e-06
3.55496789e-02,2.29612167e-06
3.55874575e-02,3.74570706e-06
3.56252361e-02,5.45300691e-06
3.56630147e-02,6.76366491e-06
3.57007934e-02,7.24350329e-06
3.57385720e-02,6.77828066e-06
3.57763506e-02,5.55889971e-06
3.58141292e-02,3.96822436e-06
3.58519078e-02,2.42305189e-06
3.58896864e-02,1.23530422e-06
3.59274651e-02,5.38643019e-07
3.59652437e-02,2.92965669e-07
3.60030223e-02,3.47451639e-07
3.60408009e-02,5.25888503e-07
3.60785795e-02,6.99108963e-07
3.61163581e-02,8.23318689e-07
3.61541368e-02,9.41154986e-07
3.61919154e-02,1.15656228e-06
3.62296940e-02,1.60030737e-06
3.62674726e-02,2.39960057e-06
3.63052512e-02,3.65623027e-06
3.63430298e-02,5.42900036e-06
3.63808085e-02,7.71381227e-06
3.64185871e-02,1.04201871e-05
3.64563657e-02,1.33524182e-05
3.64941443e-02,1.62096496e-05
3.65319229e-02,1.86164886e-05
3.65697015e-02,2.01848630e-05
3.66074802e-02,2.05946140e-05
3.66452588e-02,1.96719062e-05
3.66830374e-02,1.74444417e-05
3.67208160e-02,1.41592110e-05
3.67585946e-02,1.02579361e-05
3.67963733e-02,6.31432179e-06
3.68341519e-02,2.94443440e-06
3.68719305e-02,7.06540326e-07
3.69097091e-02,8.59676583e-09
3.69474877e-02,1.03939865e-06
3.69852663e-02,3.73370504e-06
3.70230450e-02,7.77511376e-06
3.70608236e-02,1.26356929e-05
3.70986022e-02,1.76487420e-05
3.71363808e-02,2.21081845e-05
3.71741594e-02,2.53825195e-05
3.72119380e-02,2.70237333e-05
3.72497167e-02,2.68466878e-05
3.72874953e-02,2.49574143e-05
3.73252739e-02,2.17210701e-05
3.73630525e-02,1.76778321e-05
3.74008311e-02,1.34300025e-05
3.74386097e-02,9.52949224e-06
3.74763884e-02,6.39019301e-06
3.75141670e-02,4.23843970e-06
3.75519456e-02,3.10304452e-06
3.75897242e-02,2.83906504e-06
3.76275028e-02,3.17704502e-06
3.76652815e-02,3.78908250e-06
3.77030601e-02,4.36137896e-06
3.77408387e-02,4.65935919e-06
3.77786173e-02,4.56932696e-06
3.78163959e-02,4.10469881e-06
3.78541745e-02,3.37708064e-06
3.78919532e-02,2.54838048e-06
3.79297318e-02,1.79049126e-06
3.79675104e-02,1.27509411e-06
3.80052890e-02,1.19687365e-06
3.80430676e-02,1.80810679e-06
3.80808462e-02,3.42658970e-06
3.81186249e-02,6.38422785e-06
3.81564035e-02,1.09109687e-05
3.81941821e-02,1.69857258e-05
3.82319607e-02,2.42136454e-05
3.82697393e-02,3.17923448e-05
3.83075179e-02,3.86051602e-05
3.83452966e-02,4.34364227e-05
3.83830752e-02,4.52592755e-05
3.84208538e-02,4.35169494e-05
3.84586324e-02,3.83133764e-05
3.84964110e-02,3.04494027e-05
3.85341896e-02,2.12805583e-05
3.85719683e-02,1.24212316e-05
3.86097469e-02,5.36635540e-06
3.86475255e-02,1.13261650e-06
3.86853041e-02,2.48117142e-08
3.87230827e-02,1.60201560e-06
3.87608614e-02,4.85650524e-06
3.87986400e-02,8.54460354e-06
3.88364186e-02,1.15527987e-05
3.88741972e-02,1.31726731e-05
3.89119758e-02,1.32030554e-05
3.89497544e-02,1.18774697e-05
3.89875331e-02,9.68843439e-06
3.90253117e-02,7.20846655e-06
3.90630903e-02,4.97857232e-06
3.91008689e-02,3.47170297e-06
3.91386475e-02,3.08477936e-06
3.91764261e-02,4.10319554e-06
3.92142048e-02,6.61903690e-06
3.92519834e-02,1.04386018e-05
3.92897620e-02,1.50455175e-05
3.93275406e-02,1.96699545e-05
3.93653192e-02,2.34616692e-05
3.94030978e-02,2.57084993e-05
3.94408765e-02,2.60168731e-05
3.94786551e-02,2.43898729e-05
3.95164337e-02,2.11875070e-05
3.95542123e-02,1.70036879e-05
3.95919909e-02,1.25196389e-05
3.96297696e-02,8.38589252e-06
3.96675482e-02,5.15557867e-06
3.97053268e-02,3.25994793e-06
3.97431054e-02,2.99975320e-06
3.97808840e-02,4.52867966e-06
3.98186626e-02,7.82188165e-06
3.98564413e-02,1.26421015e-05
3.98942199e-02,1.85267699e-05
3.99319985e-02,2.48166229e-05
3.99697771e-02,3.07318196e-05
4.00075557e-02,3.54833134e-05
4.00453343e-02,3.83949219e-05
4.00831130e-02,3.90108083e-05
4.01208916e-02,3.71722490e-05
4.01586702e-02,3.30581991e-05
4.01964488e-02,2.71877155e-05
4.02342274e-02,2.03768549e-05
4.02720060e-02,1.36369984e-05
4.03097847e-02,8.00766618e-06
4.03475633e-02,4.34124437e-06
4.03853419e-02,3.09056673e-06
4.04231205e-02,4.17237676e-06
4.04608991e-02,6.97032780e-06
4.04986777e-02,1.04966878e-05
4.05364564e-02,1.36698372e-05
4.05742350e-02,1.56153438e-05
4.06120136e-02,1.58872901e-05
4.06497922e-02,1.45391157e-05
4.06875708e-02,1.20331614e-05
4.07253495e-02,9.03733586e-06
4.07631281e-02,6.19168913e-06
4.08009067e-02,3.92754419e-06
4.08386853e-02,2.39320905e-06
4.08764639e-02,1.49808872e-06
4.09142425e-02,1.04679591e-06
4.09520212e-02,9.07487669e-07
4.09897998e-02,1.14940806e-06
4.10275784e-02,2.09464101e-06
4.10653570e-02,4.25610963e-06
4.11031356e-02,8.17189752e-06
4.11409142e-02,1.41844853e-05
4.11786929e-02,2.22391435e-05
4.12164715e-02,3.17768993e-05
4.12542501e-02,4.17706050e-05
4.12920287e-02,5.09056329e-05
4.13298073e-02,5.78571053e-05
4.13675859e-02,6.15829421e-05
4.14053646e-02,6.15487762e-05
4.14431432e-02,5.78263840e-05
4.14809218e-02,5.10493038e-05
4.15187004e-02,4.22507281e-05
4.15564790e-02,3.26358373e-05
4.15942577e-02,2.33484704e-05
4.16320363e-02,1.52833081e-05
4.16698149e-02,8.97640014e-06
4.17075935e-02,4.58536365e-06
4.17453721e-02,1.94993287e-06
4.17831507e-02,7.06426412e-07
4.18209294e-02,4.19019850e-07
4.18587080e-02,6.89978382e-07
4.18964866e-02,1.22205971e-06
4.19342652e-02,1.82666093e-06
4.19720438e-02,2.39311990e-06
4.20098224e-02,2.84777521e-06
4.20476011e-02,3.12925572e-06
4.20853797e-02,3.19057468e-06
4.21231583e-02,3.01874754e-06
4.21609369e-02,2.65108399e-06
4.21987155e-02,2.17072126e-06
4.22364941e-02,1.67914922e-06
4.22742728e-02,1.25966562e-06
4.23120514e-02,9.52355896e-07
4.23498300e-02,7.55087127e-07
4.23876086e-02,6.51383538e-07
4.24253872e-02,6.53719655e-07
4.24631658e-02,8.45260388e-07
4.25009445e-02,1.40385800e-06
4.25387231e-02,2.59541144e-06
4.25765017e-02,4.72776083e-06
4.26142803e-02,8.06355179e-06
4.26520589e-02,1.27043596e-05
4.26898376e-02,1.84773630e-05
4.27276162e-02,2.48708601e-05
4.27653948e-02,3.10632479e-05
4.28031734e-02,3.60644876e-05
4.28409520e-02,3.89455560e-05
4.28787306e-02,3.90887834e-05
4.29165093e-02,3.63730059e-05
4.29542879e-02,3.12247929e-05
4.29920665e-02,2.45151378e-05
4.30298451e-02,1.73380975e-05
4.30676237e-02,1.07474284e-05
4.31054023e-02,5.53335260e-06
4.31431810e-02,2.09574613e-06
4.31809596e-02,4.29050054e-07
4.32187382e-02,1.98299319e-07
4.32565168e-02,8.67887302e-07
4.32942954e-02,1.84552058e-06
4.33320740e-02,2.61477663e-06
4.33698527e-02,2.84025672e-06
4.34076313e-02,2.43360318e-06
4.34454099e-02,1.56776414e-06
4.34831885e-02,6.27496199e-07
4.35209671e-02,9.38042013e-08
4.35587457e-02,3.81522750e-07
4.35965244e-02,1.67592179e-06
4.36343030e-02,3.83070065e-06
4.36720816e-02,6.37994462e-06
4.37098602e-02,8.67595913e-06
4.37476388e-02,1.01081198e-05
4.37854175e-02,1.03147969e-05
4.38231961e-02,9.29818289e-06
4.38609747e-02,7.39608689e-06
4.38987533e-02,5.13260278e-06
4.39365319e-02,3.02311941e-06
4.39743105e-02,1.41969275e-06
4.40120892e-02,4.49263344e-07
4.40498678e-02,4.45725723e-08
4.40876464e-02,2.78483817e-08
4.41254250e-02,1.98283229e-07
4.41632036e-02,3.91470644e-07
4.42009822e-02,5.04176986e-07
4.42387609e-02,4.94846803e-07
4.42765395e-02,3.74178474e-07
4.43143181e-02,1.95606608e-07
4.43520967e-02,4.90766817e-08
4.43898753e-02,5.61834796e-08
4.44276539e-02,3.61058836e-07
4.44654326e-02,1.11040918e-06
4.45032112e-02,2.41988694e-06
4.45409898e-02,4.33256172e-06
4.45787684e-02,6.78428267e-06
4.46165470e-02,9.59328612e-06
4.46543257e-02,1.24837839e-05
4.46921043e-02,1.51385570e-05
4.47298829e-02,1.72624766e-05
4.47676615e-02,1.86351330e-05
4.48054401e-02,1.91382393e-05
4.48432187e-02,1.87565883e-05
4.48809974e-02,1.75621718e-05
4.49187760e-02,1.56941992e-05
4.49565546e-02,1.33433458e-05
4.49943332e-02,1.07406938e-05
4.50321118e-02,8.14566622e-06
4.50698904e-02,5.82590757e-06
4.51076691e-02,4.02591199e-06
4.51454477e-02,2.92811414e-06
4.51832263e-02,2.61667250e-06
4.52210049e-02,3.05683724e-06
4.52587835e-02,4.09969258e-06
4.52965621e-02,5.51398230e-06
4.53343408e-02,7.03707412e-06
4.53721194e-02,8.43030441e-06
4.54098980e-02,9.52300312e-06
4.54476766e-02,1.02344293e-05
4.54854552e-02,1.05710439e-05
4.55232338e-02,1.06041792e-05
4.55610125e-02,1.04377233e-05
4.55987911e-02,1.01761265e-05
4.56365697e-02,9.90091380e-06
4.56743483e-02,9.66014697e-06
4.57121269e-02,9.47120368e-06
4.57499056e-02,9.33341169e-06
4.57876842e-02,9.24426441e-06
4.58254628e-02,9.21195666e-06
4.58632414e-02,9.25850087e-06
4.59010200e-02,9.41152513e-06
4.59387986e-02,9.68776004e-06
4.59765773e-02,1.00752089e-05
4.60143559e-02,1.05222095e-05
4.60521345e-02,1.09393236e-05
4.60899131e-02,1.12151974e-05
4.61276917e-02,1.12423118e-05
4.61654703e-02,1.09451443e-05
4.62032490e-02,1.03027878e-05
4.62410276e-02,9.36048127e-06
4.62788062e-02,8.22827445e-06
4.63165848e-02,7.06871070e-06
4.63543634e-02,6.07762785e-06
4.63921420e-02,5.46273646e-06
4.64299207e-02,5.42347707e-06
4.64676993e-02,6.13354798e-06
4.65054779e-02,7.72531641e-06
4.65432565e-02,1.02743386e-05
4.65810351e-02,1.37831226e-05
4.66188138e-02,1.81659271e-05
4.66565924e-02,2.32393436e-05
4.66943710e-02,2.87246480e-05
4.67321496e-02,3.42662398e-05
4.67699282e-02,3.94663220e-05
4.68077068e-02,4.39310913e-05
4.68454855e-02,4.73200757e-05
4.68832641e-02,4.93890015e-05
4.69210427e-02,5.00177430e-05
4.69588213e-02,4.92180270e-05
4.69965999e-02,4.71202910e-05
4.70343785e-02,4.39443822e-05
4.70721572e-02,3.99629685e-05
4.71099358e-02,3.54672672e-05
4.71477144e-02,3.07412672e-05
4.71854930e-02,2.60448151e-05
4.72232716e-02,2.16016931e-05
4.72610502e-02,1.75892496e-05
4.72988289e-02,1.41305451e-05
4.73366075e-02,1.12939808e-05
4.73743861e-02,9.10423711e-06
4.74121647e-02,7.56166019e-06
4.74499433e-02,6.65963995e-06
4.74877219e-02,6.38786842e-06
4.75255006e-02,6.71664526e-06
4.75632792e-02,7.57004656e-06
4.76010578e-02,8.80543182e-06
4.76388364e-02,1.02164785e-05
4.76766150e-02,1.15660329e-05
4.77143937e-02,1.26396948e-05
4.77521723e-02,1.32999216e-05
4.77899509e-02,1.35193493e-05
4.78277295e-02,1.33807091e-05
4.78655081e-02,1.30440989e-05
4.79032867e-02,1.26940025e-05
4.79410654e-02,1.24841853e-05
4.79788440e-02,1.24973837e-05
4.80166226e-02,1.27304305e-05
4.80544012e-02,1.31067257e-05
4.80921798e-02,1.35094517e-05
4.81299584e-02,1.38227276e-05
4.81677371e-02,1.39658165e-05
4.82055157e-02,1.39084727e-05
4.82432943e-02,1.36629676e-05
4.82810729e-02,1.32579837e-05
4.83188515e-02,1.27074751e-05
4.83566301e-02,1.19903118e-05
4.83944088e-02,1.10524263e-05
4.84321874e-02,9.83388582e-06
4.84699660e-02,8.31255809e-06
4.85077446e-02,6.54810588e-06
4.85455232e-02,4.70767710e-06
4.85833019e-02,3.05856662e-06
4.86210805e-02,1.92232242e-06
4.86588591e-02,1.59709202e-06
4.86966377e-02,2.26747606e-06
4.87344163e-02,3.92972871e-06
4.87721949e-02,6.36058951e-06
4.88099736e-02,9.14772319e-06
4.88477522e-02,1.17801163e-05
4.88855308e-02,1.37741500e-05
4.89233094e-02,1.47949398e-05
4.89610880e-02,1.47314204e-05
4.89988666e-02,1.36999811e-05
4.90366453e-02,1.19795715e-05
4.90744239e-02,9.90861015e-06
4.91122025e-02,7.78756669e-06
4.91499811e-02,5.82363561e-06
4.91877597e-02,4.12939826e-06
4.92255383e-02,2.75904461e-06
4.92633170e-02,1.74934657e-06
4.93010956e-02,1.13684583e-06
4.93388742e-02,9.43749148e-07
4.93766528e-02,1.14848995e-06
4.94144314e-02,1.66747684e-06
4.94522100e-02,2.36608170e-06
4.94899887e-02,3.09646499e-06
4.95277673e-02,3.74214744e-06
4.95655459e-02,4.24599745e-06
4.96033245e-02,4.61006278e-06
4.96411031e-02,4.87258293e-06
4.96788818e-02,5.07755789e-06
4.97166604e-02,5.25070435e-06
4.97544390e-02,5.38709013e-06
4.97922176e-02,5.44913746e-06
4.98299962e-02,5.37358085e-06
4.98677748e-02,5.08962739e-06
4.99055535e-02,4.55078125e-06
4.99433321e-02,3.77598657e-06
4.99811107e-02,2.88540295e-06
5.00188893e-02,2.11081219e-06
5.00566679e-02,1.76646273e-06
5.00944465e-02,2.18191634e-06
5.01322252e-02,3.61584888e-06
5.01700038e-02,6.17924603e-06
5.02077824e-02,9.79334764e-06
5.02455610e-02,1.41946099e-05
5.02833396e-02,1.89830108e-05
5.03211182e-02,2.36981114e-05
5.03588969e-02,2.79025727e-05
5.03966755e-02,3.12546390e-05
5.04344541e-02,3.35564942e-05
5.04722327e-02,3.47719424e-05
5.05100113e-02,3.50131554e-05
5.05477900e-02,3.45018420e-05
5.05855686e-02,3.35145885e-05
5.06233472e-02,3.23245247e-05
5.06611258e-02,3.11511143e-05
5.06989044e-02,3.01268627e-05
5.07366830e-02,2.92852473e-05
5.07744617e-02,2.85697834e-05
5.08122403e-02,2.78607814e-05
5.08500189e-02,2.70138553e-05
5.08877975e-02,2.59021864e-05
5.09255761e-02,2.44529730e-05
5.09633547e-02,2.26688029e-05
5.10011334e-02,2.06281604e-05
5.10389120e-02,1.84658132e-05
5.10766906e-02,1.63408694e-05
5.11144692e-02,1.44041863e-05
5.11522478e-02,1.27755183e-05
5.11900264e-02,1.15350926e-05
5.12278051e-02,1.07275542e-05
5.12655837e-02,1.03717068e-05
5.13033623e-02,1.04687764e-05
5.13411409e-02,1.10042007e-05
5.13789195e-02,1.19417206e-05
5.14166981e-02,1.32124992e-05
5.14544768e-02,1.47052841e-05
5.14922554e-02,1.62650672e-05
5.15300340e-02,1.77059711e-05
5.15678126e-02,1.88388107e-05
5.16055912e-02,1.95067875e-05
5.16433699e-02,1.96176670e-05
5.16811485e-02,1.91608545e-05
5.17189271e-02,1.82034152e-05
5.17567057e-02,1.68674115e-05
5.17944843e-02,1.52975824e-05
5.18322629e-02,1.36303594e-05
5.18700416e-02,1.19723479e-05
5.19078202e-02,1.03912217e-05
5.19455988e-02,8.91755447e-06
5.19833774e-02,7.55425048e-06
5.20211560e-02,6.29069555e-06
5.20589346e-02,5.11982565e-06
5.20967133e-02,4.05593402e-06
5.21344919e-02,3.14856938e-06
5.21722705e-02,2.48490710e-06
5.22100491e-02,2.17304292e-06
5.22478277e-02,2.30457847e-06
5.22856063e-02,2.90592900e-06
5.23233850e-02,3.89840593e-06
5.23611636e-02,5.08966689e-06
5.23989422e-02,6.20902864e-06
5.24367208e-02,6.97954265e-06
5.24744994e-02,7.20071764e-06
5.25122781e-02,6.80858657e-06
5.25500567e-02,5.88919271e-06
5.25878353e-02,4.64248033e-06
5.26256139e-02,3.31434008e-06
5.26633925e-02,2.12474454e-06
5.27011711e-02,1.21629664e-06
5.27389498e-02,6.34909383e-07
5.27767284e-02,3.40902810e-07
5.28145070e-02,2.40426605e-07
5.28522856e-02,2.24804196e-07
5.28900642e-02,2.06846597e-07
5.29278428e-02,1.45927399e-07
5.29656215e-02,5.67650492e-08
5.30034001e-02,6.41537464e-10
5.30411787e-02,6.20675670e-08
5.30789573e-02,3.17617388e-07
5.31167359e-02,8.05574975e-07
5.31545145e-02,1.50473293e-06
5.31922932e-02,2.32863463e-06
5.32300718e-02,3.13834037e-06
5.32678504e-02,3.77262926e-06
5.33056290e-02,4.08954749e-06
5.33434076e-02,4.00841789e-06
5.33811862e-02,3.53892476e-06
5.34189649e-02,2.78586102e-06
5.34567435e-02,1.92509176e-06
5.34945221e-02,1.15614293e-06
5.35323007e-02,6.45612832e-07
5.35700793e-02,4.79498360e-07
5.36078580e-02,6.39833692e-07
5.36456366e-02,1.01293284e-06
5.36834152e-02,1.42632005e-06
5.37211938e-02,1.70287218e-06
5.37589724e-02,1.71640966e-06
5.37967510e-02,1.43362707e-06
5.38345297e-02,9.31714130e-07
5.38723083e-02,3.87245343e-07
5.39100869e-02,3.80867958e-08
5.39478655e-02,1.25350993e-07
5.39856441e-02,8.26874489e-07
5.40234227e-02,2.19730437e-06
5.40612014e-02,4.13162042e-06
5.40989800e-02,6.36667929e-06
5.41367586e-02,8.52734097e-06
5.41745372e-02,1.02104385e-05
5.42123158e-02,1.10854215e-05
5.42500944e-02,1.09813278e-05
5.42878731e-02,9.93138959e-06
5.43256517e-02,8.16002707e-06
5.43634303e-02,6.01742992e-06
5.44012089e-02,3.88549082e-06
5.44389875e-02,2.08743429e-06
5.44767662e-02,8.28738666e-07
5.45145448e-02,1.81999251e-07
5.45523234e-02,1.10652341e-07
5.45901020e-02,5.13679915e-07
5.46278806e-02,1.26981350e-06
5.46656592e-02,2.26506537e-06
5.47034379e-02,3.39801086e-06
5.47412165e-02,4.56847082e-06
5.47789951e-02,5.66311314e-06
5.48167737e-02,6.55326962e-06
5.48545523e-02,7.11476529e-06
5.48923309e-02,7.26790097e-06
5.49301096e-02,7.02210222e-06
5.49678882e-02,6.50104154e-06
5.50056668e-02,5.92676949e-06
5.50434454e-02,5.55739636e-06
5.50812240e-02,5.59614696e-06
5.51190026e-02,6.10812292e-06
5.51567813e-02,6.98312729e-06
5.51945599e-02,7.96484559e-06
5.52323385e-02,8.73666623e-06
5.52701171e-02,9.02829071e-06
5.53078957e-02,8.69922612e-06
