# Welch's power spectrum estimate
# Chosen Nyquist frequency: 0.2
# Rayleigh resolution: 0.00032236155369113673
# 6-dB main lobe half width (1/2 limiting resolution): 0.0035912120288300823
# Actual number of segments: 5
# Effective number of segments: 4.988474628218962
# Segment start and end points: [[0, 203], [101, 304], [203, 406], [304, 507], [405, 611]]
# Segments detrended: True
# Trend type: linear
# Window applied: BlackmanHarris
# Number of bootstrap iterations: 10000
# 5% FAP (bootstrap): 0.0004897159104923477
# 1% FAP (bootstrap): 0.000576032303070119
# 0.1% FAP (bootstrap): 0.0006686909239068843
# frequency,power
3.65591398e-02,7.73528491e-05
3.66129032e-02,8.56163837e-05
3.66666667e-02,9.53279851e-05
3.67204301e-02,9.30119116e-05
3.67741935e-02,9.02080589e-05
3.68279570e-02,8.76005283e-05
3.68817204e-02,8.51997447e-05
3.69354839e-02,8.30140932e-05
3.69892473e-02,8.10499676e-05
3.70430108e-02,7.93118384e-05
3.70967742e-02,7.78023366e-05
3.71505376e-02,7.65223502e-05
3.72043011e-02,7.54711280e-05
3.72580645e-02,7.46463875e-05
3.73118280e-02,7.40444234e-05
3.73655914e-02,7.36602126e-05
3.74193548e-02,7.34875149e-05
3.74731183e-02,7.35189645e-05
3.75268817e-02,7.37461543e-05
3.75806452e-02,7.41597084e-05
3.76344086e-02,7.47493458e-05
3.76881720e-02,7.55039350e-05
3.77419355e-02,7.64115395e-05
3.77956989e-02,7.74594581e-05
3.78494624e-02,7.86342600e-05
3.79032258e-02,8.37339520e-05
3.79569892e-02,9.04305550e-05
3.80107527e-02,9.13991310e-05
3.80645161e-02,9.23656963e-05
3.81182796e-02,9.33293845e-05
3.81720430e-02,9.42893260e-05
3.82258065e-02,9.52446488e-05
3.82795699e-02,9.61944798e-05
3.83333333e-02,9.71379456e-05
3.83870968e-02,9.80741741e-05
3.84408602e-02,9.90022953e-05
3.84946237e-02,1.03662274e-04
3.85483871e-02,1.10624929e-04
3.86021505e-02,1.16878848e-04
3.86559140e-02,1.22337746e-04
3.87096774e-02,1.25851718e-04
3.87634409e-02,1.11269392e-04
3.88172043e-02,1.05200007e-04
3.88709677e-02,1.06032561e-04
3.89247312e-02,1.06849450e-04
3.89784946e-02,1.07649884e-04
3.90322581e-02,1.08433084e-04
3.90860215e-02,1.09198284e-04
3.91397849e-02,1.09944739e-04
3.91935484e-02,1.10671713e-04
3.92473118e-02,1.11378492e-04
3.93010753e-02,1.12064376e-04
3.93548387e-02,1.12728686e-04
3.94086022e-02,1.13370759e-04
3.94623656e-02,1.13989953e-04
3.95161290e-02,1.14585646e-04
3.95698925e-02,1.15157237e-04
3.96236559e-02,1.13522209e-04
3.96774194e-02,1.10827827e-04
3.97311828e-02,1.08025443e-04
3.97849462e-02,1.05070319e-04
3.98387097e-02,1.01914716e-04
3.98924731e-02,9.85120923e-05
3.99462366e-02,9.48212171e-05
4.00000000e-02,9.08099889e-05
4.00537634e-02,8.64587078e-05
4.01075269e-02,8.17627238e-05
4.01612903e-02,7.67341806e-05
4.02150538e-02,7.14029053e-05
4.02688172e-02,7.10351640e-05
4.03225806e-02,8.18178613e-05
4.03763441e-02,9.28663611e-05
4.04301075e-02,1.03923161e-04
4.04838710e-02,1.14713663e-04
4.05376344e-02,1.20777141e-04
4.05913978e-02,1.20807818e-04
4.06451613e-02,1.20807434e-04
4.06989247e-02,1.20775914e-04
4.07526882e-02,1.20713211e-04
4.08064516e-02,1.20619304e-04
4.08602151e-02,1.20494198e-04
4.09139785e-02,1.20337924e-04
4.09677419e-02,1.20150541e-04
4.10215054e-02,1.19932132e-04
4.10752688e-02,1.19682807e-04
4.11290323e-02,1.19402700e-04
4.11827957e-02,1.19091972e-04
4.12365591e-02,1.18750808e-04
4.12903226e-02,1.18379417e-04
4.13440860e-02,1.17978033e-04
4.13978495e-02,1.13310293e-04
4.14516129e-02,1.04083482e-04
4.15053763e-02,9.46930925e-05
4.15591398e-02,8.53219128e-05
4.16129032e-02,7.61777568e-05
4.16666667e-02,6.75003584e-05
4.17204301e-02,5.95653546e-05
4.17741935e-02,5.96634829e-05
4.18279570e-02,6.43131762e-05
4.18817204e-02,6.87759030e-05
4.19354839e-02,7.30171409e-05
4.19892473e-02,7.70086022e-05
4.20430108e-02,8.07272914e-05
4.20967742e-02,8.41544331e-05
4.21505376e-02,8.11698091e-05
4.22043011e-02,7.50517217e-05
4.22580645e-02,9.06242415e-05
4.23118280e-02,9.46586225e-05
4.23655914e-02,9.64198007e-05
4.24193548e-02,9.78093017e-05
4.24731183e-02,9.88135161e-05
4.25268817e-02,9.94188206e-05
4.25806452e-02,9.96123315e-05
4.26344086e-02,9.93829574e-05
4.26881720e-02,9.87226953e-05
4.27419355e-02,9.82910679e-05
4.27956989e-02,9.72438578e-05
4.28494624e-02,9.61810268e-05
4.29032258e-02,9.51032799e-05
4.29569892e-02,9.40113285e-05
4.30107527e-02,9.29058899e-05
4.30645161e-02,9.17876862e-05
4.31182796e-02,9.06574438e-05
4.31720430e-02,8.95158925e-05
4.32258065e-02,8.83637651e-05
4.32795699e-02,8.72017962e-05
4.33333333e-02,8.60307219e-05
4.33870968e-02,8.48512789e-05
4.34408602e-02,8.36642037e-05
4.34946237e-02,8.24702323e-05
4.35483871e-02,8.12700987e-05
4.36021505e-02,8.00645351e-05
4.36559140e-02,7.88542706e-05
4.37096774e-02,7.76400308e-05
4.37634409e-02,7.65817722e-05
4.38172043e-02,7.58424378e-05
4.38709677e-02,7.49315878e-05
4.39247312e-02,7.38557492e-05
4.39784946e-02,7.15342590e-05
4.40322581e-02,7.03111176e-05
4.40860215e-02,6.90889231e-05
4.41397849e-02,6.58065189e-05
4.41935484e-02,6.63204676e-05
4.42473118e-02,6.44605943e-05
4.43010753e-02,6.25128501e-05
4.43548387e-02,6.04909408e-05
4.44086022e-02,5.84087542e-05
4.44623656e-02,5.62802014e-05
4.45161290e-02,5.41190644e-05
4.45698925e-02,5.19388532e-05
4.46236559e-02,4.97526741e-05
4.46774194e-02,4.75731102e-05
4.47311828e-02,4.54121161e-05
4.47849462e-02,4.32809281e-05
4.48387097e-02,4.11899885e-05
4.48924731e-02,3.91488864e-05
4.49462366e-02,3.71663130e-05
4.50000000e-02,3.52500317e-05
4.50537634e-02,3.34068653e-05
4.51075269e-02,3.28625624e-05
4.51612903e-02,3.39729308e-05
4.52150538e-02,3.47836553e-05
4.52688172e-02,3.50720522e-05
4.53225806e-02,3.46940766e-05
4.53763441e-02,3.35901739e-05
4.54301075e-02,3.17754964e-05
4.54838710e-02,2.93224356e-05
4.55376344e-02,2.63439013e-05
4.55913978e-02,2.46369933e-05
4.56451613e-02,2.28644941e-05
4.56989247e-02,2.09611299e-05
4.57526882e-02,1.89635778e-05
4.58064516e-02,1.69952196e-05
4.58602151e-02,1.64887150e-05
4.59139785e-02,1.60570742e-05
4.59677419e-02,1.56959620e-05
4.60215054e-02,1.54008072e-05
4.60752688e-02,1.51668470e-05
4.61290323e-02,1.49891703e-05
4.61827957e-02,1.48627616e-05
4.62365591e-02,1.53961356e-05
4.62903226e-02,1.84531257e-05
4.63440860e-02,2.14666457e-05
4.63978495e-02,2.43671625e-05
4.64516129e-02,2.42873864e-05
4.65053763e-02,2.35897281e-05
4.65591398e-02,2.29082593e-05
4.66129032e-02,2.22428969e-05
4.66666667e-02,2.15935423e-05
4.67204301e-02,2.09600809e-05
4.67741935e-02,2.03423835e-05
4.68279570e-02,1.97403061e-05
4.68817204e-02,2.05603468e-05
4.69354839e-02,2.21693519e-05
4.69892473e-02,1.84094244e-05
4.70430108e-02,1.74848305e-05
4.70967742e-02,1.69582143e-05
4.71505376e-02,1.64460738e-05
4.72043011e-02,1.60851278e-05
4.72580645e-02,1.61019047e-05
4.73118280e-02,1.61015313e-05
4.73655914e-02,1.60838872e-05
4.74193548e-02,1.60490787e-05
4.74731183e-02,1.59974101e-05
4.75268817e-02,1.59293512e-05
4.75806452e-02,1.58455054e-05
4.76344086e-02,1.57465802e-05
4.76881720e-02,1.51780571e-05
4.77419355e-02,1.41588488e-05
4.77956989e-02,1.38656570e-05
4.78494624e-02,1.44522300e-05
4.79032258e-02,1.59677640e-05
4.79569892e-02,1.83656482e-05
4.80107527e-02,2.15254712e-05
4.80645161e-02,2.52822492e-05
4.81182796e-02,2.94569046e-05
4.81720430e-02,3.38824165e-05
4.82258065e-02,3.84206641e-05
4.82795699e-02,4.29659641e-05
4.83333333e-02,4.74333100e-05
4.83870968e-02,5.17328016e-05
4.84408602e-02,5.57362798e-05
4.84946237e-02,5.92468532e-05
4.85483871e-02,6.19845532e-05
4.86021505e-02,6.36001065e-05
4.86559140e-02,6.37225415e-05
4.87096774e-02,6.20359753e-05
4.87634409e-02,5.83693556e-05
4.88172043e-02,5.27743878e-05
4.88709677e-02,4.55652625e-05
4.89247312e-02,3.73010904e-05
4.89784946e-02,2.87070230e-05
4.90322581e-02,2.05483799e-05
4.90860215e-02,1.34878840e-05
4.91397849e-02,8.28407975e-06
4.91935484e-02,7.84462652e-06
4.92473118e-02,7.40538022e-06
4.93010753e-02,6.97206452e-06
4.93548387e-02,6.55144780e-06
4.94086022e-02,6.15136278e-06
4.94623656e-02,5.78070274e-06
4.95161290e-02,5.44939075e-06
4.95698925e-02,5.16831973e-06
4.96236559e-02,4.94926173e-06
4.96774194e-02,4.80474571e-06
4.97311828e-02,5.87962193e-06
4.97849462e-02,1.04326269e-05
4.98387097e-02,1.63775549e-05
4.98924731e-02,1.80101007e-05
4.99462366e-02,2.13706544e-05
5.00000000e-02,2.63461456e-05
5.00537634e-02,3.25168067e-05
5.01075269e-02,2.84254846e-05
5.01612903e-02,2.31521324e-05
5.02150538e-02,1.82210251e-05
5.02688172e-02,1.37364038e-05
5.03225806e-02,1.35942690e-05
5.03763441e-02,1.55147055e-05
5.04301075e-02,1.76378152e-05
5.04838710e-02,1.99589345e-05
5.05376344e-02,2.19264935e-05
5.05913978e-02,1.64626407e-05
5.06451613e-02,1.19488318e-05
5.06989247e-02,8.46990513e-06
5.07526882e-02,6.96346783e-06
5.08064516e-02,1.07193381e-05
5.08602151e-02,1.53486655e-05
5.09139785e-02,2.07909700e-05
5.09677419e-02,2.69698578e-05
5.10215054e-02,3.33214374e-05
5.10752688e-02,2.75238031e-05
5.11290323e-02,2.22546622e-05
5.11827957e-02,1.76118016e-05
5.12365591e-02,1.36462874e-05
5.12903226e-02,1.03680053e-05
5.13440860e-02,7.75528124e-06
5.13978495e-02,5.76738387e-06
5.14516129e-02,4.35811398e-06
5.15053763e-02,4.36065321e-06
5.15591398e-02,4.43550047e-06
5.16129032e-02,4.23855995e-06
5.16666667e-02,4.01312450e-06
5.17204301e-02,5.30592195e-06
5.17741935e-02,7.23072310e-06
5.18279570e-02,9.83028490e-06
5.18817204e-02,1.31272785e-05
5.19354839e-02,1.71112531e-05
5.19892473e-02,2.17290646e-05
5.20430108e-02,2.68804724e-05
5.20967742e-02,3.24198548e-05
5.21505376e-02,3.81640687e-05
5.22043011e-02,4.39055720e-05
5.22580645e-02,4.94291664e-05
5.23118280e-02,5.45302269e-05
5.23655914e-02,5.90321239e-05
5.24193548e-02,6.28007343e-05
5.24731183e-02,6.57544037e-05
5.25268817e-02,6.78684564e-05
5.25806452e-02,6.16380553e-05
5.26344086e-02,5.34827469e-05
5.26881720e-02,5.07827369e-05
5.27419355e-02,5.11479901e-05
5.27956989e-02,5.07371679e-05
5.28494624e-02,4.98073656e-05
5.29032258e-02,4.86228040e-05
5.29569892e-02,4.74272414e-05
5.30107527e-02,4.64254508e-05
5.30645161e-02,4.57724562e-05
5.31182796e-02,4.44590910e-05
5.31720430e-02,4.25758017e-05
5.32258065e-02,4.07745981e-05
5.32795699e-02,3.90566878e-05
5.33333333e-02,3.74220977e-05
5.33870968e-02,3.58698447e-05
5.34408602e-02,3.43981211e-05
5.34946237e-02,3.30044623e-05
5.35483871e-02,3.16859181e-05
5.36021505e-02,3.04392088e-05
5.36559140e-02,2.92608667e-05
5.37096774e-02,2.81473599e-05
5.37634409e-02,2.70951967e-05
5.38172043e-02,2.73440520e-05
5.38709677e-02,3.15829672e-05
5.39247312e-02,3.58119226e-05
5.39784946e-02,3.99663390e-05
5.40322581e-02,4.39858157e-05
5.40860215e-02,4.78146748e-05
5.41397849e-02,5.14024086e-05
5.41935484e-02,5.47040216e-05
5.42473118e-02,5.76802646e-05
5.43010753e-02,5.79126450e-05
5.43548387e-02,5.26393052e-05
5.44086022e-02,4.74896954e-05
5.44623656e-02,4.26714893e-05
5.45161290e-02,3.83695722e-05
5.45698925e-02,3.47301730e-05
5.46236559e-02,3.18478741e-05
5.46774194e-02,2.97570263e-05
5.47311828e-02,2.84286525e-05
5.47849462e-02,2.77733184e-05
5.48387097e-02,2.76497730e-05
5.48924731e-02,2.78784998e-05
5.49462366e-02,2.82588021e-05
5.50000000e-02,2.85875975e-05
5.50537634e-02,2.86780318e-05
5.51075269e-02,2.83760470e-05
5.51612903e-02,2.75733592e-05
5.52150538e-02,2.62157620e-05
5.52688172e-02,2.51084164e-05
5.53225806e-02,2.57477594e-05
5.53763441e-02,2.63855139e-05
5.54301075e-02,2.70211040e-05
5.54838710e-02,2.34419098e-05
5.55376344e-02,1.96996078e-05
5.55913978e-02,1.61439849e-05
5.56451613e-02,1.28310785e-05
5.56989247e-02,9.81391810e-06
5.57526882e-02,7.84617668e-06
5.58064516e-02,7.24039241e-06
5.58602151e-02,6.62230305e-06
5.59139785e-02,5.99711126e-06
5.59677419e-02,7.52323699e-06
5.60215054e-02,1.08982513e-05
5.60752688e-02,1.50286355e-05
5.61290323e-02,1.98286198e-05
5.61827957e-02,2.51996007e-05
5.62365591e-02,3.00620935e-05
5.62903226e-02,2.06644961e-05
5.63440860e-02,1.31573000e-05
5.63978495e-02,8.53267736e-06
5.64516129e-02,1.08937494e-05
5.65053763e-02,1.33702229e-05
5.65591398e-02,1.58960011e-05
5.66129032e-02,1.84061067e-05
5.66666667e-02,2.08385171e-05
5.67204301e-02,2.31358372e-05
5.67741935e-02,2.52467741e-05
5.68279570e-02,2.71273220e-05
5.68817204e-02,2.87416628e-05
5.69354839e-02,3.00627326e-05
5.69892473e-02,3.10724578e-05
5.70430108e-02,3.17616689e-05
5.70967742e-02,3.21297152e-05
5.71505376e-02,3.21838172e-05
5.72043011e-02,3.19382014e-05
5.72580645e-02,3.14130622e-05
5.73118280e-02,3.06334257e-05
5.73655914e-02,2.96279486e-05
5.74193548e-02,2.84277259e-05
5.74731183e-02,2.70651475e-05
5.75268817e-02,2.55728449e-05
5.75806452e-02,2.39827638e-05
5.76344086e-02,2.42719892e-05
5.76881720e-02,2.64709025e-05
5.77419355e-02,2.86902742e-05
5.77956989e-02,3.09144990e-05
5.78494624e-02,3.31277944e-05
5.79032258e-02,3.53144093e-05
5.79569892e-02,3.74588392e-05
5.80107527e-02,3.95460426e-05
5.80645161e-02,4.15616577e-05
5.81182796e-02,4.34922145e-05
5.81720430e-02,4.53253379e-05
5.82258065e-02,4.69035142e-05
5.82795699e-02,4.69738440e-05
5.83333333e-02,4.70365908e-05
5.83870968e-02,4.70923446e-05
5.84408602e-02,4.71417148e-05
5.84946237e-02,4.71853314e-05
5.85483871e-02,4.72238426e-05
5.86021505e-02,4.72579140e-05
5.86559140e-02,4.72882277e-05
5.87096774e-02,4.73154811e-05
5.87634409e-02,4.73403858e-05
5.88172043e-02,4.73636664e-05
5.88709677e-02,4.73860592e-05
5.89247312e-02,4.71292154e-05
5.89784946e-02,4.74311783e-05
5.90322581e-02,4.74554248e-05
5.90860215e-02,4.74818216e-05
5.91397849e-02,4.75111446e-05
5.91935484e-02,4.75441739e-05
5.92473118e-02,4.75816923e-05
5.93010753e-02,4.76244835e-05
5.93548387e-02,4.76733314e-05
5.94086022e-02,4.77290181e-05
5.94623656e-02,4.77923229e-05
5.95161290e-02,4.78640205e-05
5.95698925e-02,4.79448800e-05
5.96236559e-02,4.80356635e-05
5.96774194e-02,4.81371242e-05
5.97311828e-02,4.82500057e-05
5.97849462e-02,4.83750401e-05
5.98387097e-02,4.85129469e-05
5.98924731e-02,4.86644317e-05
5.99462366e-02,4.88301845e-05
6.00000000e-02,4.90108790e-05
6.00537634e-02,4.92071708e-05
6.01075269e-02,4.94196964e-05
6.01612903e-02,4.96490720e-05
6.02150538e-02,4.98958921e-05
6.02688172e-02,5.01607285e-05
6.03225806e-02,5.04441293e-05
6.03763441e-02,5.07466175e-05
6.04301075e-02,5.10686901e-05
6.04838710e-02,5.14108173e-05
6.05376344e-02,5.09166399e-05
6.05913978e-02,4.82484667e-05
6.06451613e-02,5.04032462e-05
6.06989247e-02,5.29882750e-05
6.07526882e-02,5.34367159e-05
6.08064516e-02,5.39074142e-05
6.08602151e-02,5.44006264e-05
6.09139785e-02,5.49165759e-05
6.09677419e-02,5.54554521e-05
6.10215054e-02,5.60174101e-05
6.10752688e-02,5.66025698e-05
6.11290323e-02,5.72110172e-05
6.11827957e-02,5.90527747e-05
6.12365591e-02,6.56882811e-05
6.12903226e-02,7.24191428e-05
6.13440860e-02,7.47603647e-05
6.13978495e-02,7.35753242e-05
6.14516129e-02,7.23020630e-05
6.15053763e-02,7.09649368e-05
6.15591398e-02,6.95907240e-05
6.16129032e-02,6.82083157e-05
6.16666667e-02,6.68483634e-05
6.17204301e-02,6.55428782e-05
6.17741935e-02,6.63105098e-05
6.18279570e-02,6.72130068e-05
6.18817204e-02,6.81361948e-05
6.19354839e-02,6.90796223e-05
6.19892473e-02,6.61136796e-05
6.20430108e-02,6.27990062e-05
6.20967742e-02,6.03127091e-05
6.21505376e-02,5.86904415e-05
6.22043011e-02,5.78333260e-05
6.22580645e-02,5.75048426e-05
6.23118280e-02,5.73456713e-05
6.23655914e-02,5.69098756e-05
6.24193548e-02,5.57237313e-05
6.24731183e-02,5.33639962e-05
6.25268817e-02,4.95452859e-05
6.25806452e-02,4.41986965e-05
6.26344086e-02,3.75196394e-05
6.26881720e-02,2.99654345e-05
6.27419355e-02,2.21942860e-05
6.27956989e-02,1.49538376e-05
6.28494624e-02,1.46085109e-05
6.29032258e-02,1.85205778e-05
6.29569892e-02,2.30842905e-05
6.30107527e-02,2.83184980e-05
6.30645161e-02,3.42291635e-05
6.31182796e-02,4.08075389e-05
6.31720430e-02,4.80286664e-05
6.32258065e-02,5.58503041e-05
6.32795699e-02,6.42123581e-05
6.33333333e-02,7.30368860e-05
6.33870968e-02,8.22286909e-05
6.34408602e-02,9.16765827e-05
6.34946237e-02,1.01255201e-04
6.35483871e-02,1.03374044e-04
6.36021505e-02,1.04572893e-04
6.36559140e-02,1.05764816e-04
6.37096774e-02,1.06948784e-04
6.37634409e-02,1.08123773e-04
6.38172043e-02,1.09288763e-04
6.38709677e-02,1.10442742e-04
6.39247312e-02,1.11584706e-04
6.39784946e-02,1.12713659e-04
6.40322581e-02,1.13828616e-04
6.40860215e-02,1.14928603e-04
6.41397849e-02,1.16012660e-04
6.41935484e-02,1.17079842e-04
6.42473118e-02,1.18129216e-04
6.43010753e-02,1.19159868e-04
6.43548387e-02,1.20170901e-04
6.44086022e-02,1.21161437e-04
6.44623656e-02,1.22130615e-04
6.45161290e-02,1.23077597e-04
6.45698925e-02,1.24001566e-04
6.46236559e-02,1.24901727e-04
6.46774194e-02,1.19591311e-04
6.47311828e-02,1.10385518e-04
6.47849462e-02,1.01107128e-04
6.48387097e-02,9.19084038e-05
6.48924731e-02,8.29326877e-05
6.49462366e-02,8.48730007e-05
6.50000000e-02,8.80864244e-05
6.50537634e-02,8.87293028e-05
6.51075269e-02,8.66771115e-05
6.51612903e-02,8.21896456e-05
6.52150538e-02,7.59046472e-05
6.52688172e-02,6.87512405e-05
6.53225806e-02,6.17974417e-05
6.53763441e-02,5.60643726e-05
6.54301075e-02,5.23493832e-05
6.54838710e-02,5.10980119e-05
6.55376344e-02,7.05829032e-05
6.55913978e-02,9.64610232e-05
6.56451613e-02,9.59549570e-05
6.56989247e-02,9.29597558e-05
6.57526882e-02,9.01083876e-05
6.58064516e-02,8.73912222e-05
6.58602151e-02,8.47969529e-05
6.59139785e-02,8.49016249e-05
6.59677419e-02,8.66588720e-05
6.60215054e-02,8.72966741e-05
6.60752688e-02,8.70421631e-05
6.61290323e-02,8.77119234e-05
6.61827957e-02,9.76551226e-05
6.62365591e-02,1.07908720e-04
6.62903226e-02,1.18308558e-04
6.63440860e-02,1.28674352e-04
6.63978495e-02,1.37652003e-04
6.64516129e-02,1.37469198e-04
6.65053763e-02,1.37252898e-04
6.65591398e-02,1.37003371e-04
6.66129032e-02,1.36720912e-04
6.66666667e-02,1.36405841e-04
6.67204301e-02,1.36058507e-04
6.67741935e-02,1.35679281e-04
6.68279570e-02,1.35268560e-04
6.68817204e-02,1.34826767e-04
6.69354839e-02,1.34354346e-04
6.69892473e-02,1.33851764e-04
6.70430108e-02,1.33319510e-04
6.70967742e-02,1.32758097e-04
6.71505376e-02,1.32168055e-04
6.72043011e-02,1.31549935e-04
6.72580645e-02,1.30904308e-04
6.73118280e-02,1.30231763e-04
6.73655914e-02,1.28846466e-04
6.74193548e-02,1.18052544e-04
6.74731183e-02,1.07185857e-04
6.75268817e-02,9.64609767e-05
6.75806452e-02,8.60816231e-05
6.76344086e-02,7.62361085e-05
6.76881720e-02,6.70934640e-05
6.77419355e-02,5.88003008e-05
6.77956989e-02,5.14784291e-05
6.78494624e-02,4.52232328e-05
6.79032258e-02,4.01027653e-05
6.79569892e-02,3.61575358e-05
6.80107527e-02,3.34009404e-05
6.80645161e-02,3.18202691e-05
6.81182796e-02,3.13782392e-05
6.81720430e-02,3.20149933e-05
6.82258065e-02,3.36505003e-05
6.82795699e-02,3.61872977e-05
6.83333333e-02,3.95135072e-05
6.83870968e-02,4.35060594e-05
6.84408602e-02,4.80340515e-05
6.84946237e-02,5.29621484e-05
6.85483871e-02,5.81539737e-05
6.86021505e-02,5.74542413e-05
6.86559140e-02,5.91049674e-05
6.87096774e-02,5.98668696e-05
6.87634409e-02,5.91724164e-05
6.88172043e-02,5.71805294e-05
6.88709677e-02,5.41782164e-05
6.89247312e-02,5.05284311e-05
6.89784946e-02,4.66103259e-05
6.90322581e-02,4.27658168e-05
6.90860215e-02,3.92620668e-05
6.91397849e-02,3.62730477e-05
6.91935484e-02,3.38773990e-05
6.92473118e-02,3.20665208e-05
6.93010753e-02,3.07569421e-05
6.93548387e-02,2.98036087e-05
6.94086022e-02,2.90141827e-05
6.94623656e-02,2.81668996e-05
6.95161290e-02,2.70348660e-05
6.95698925e-02,2.55447675e-05
6.96236559e-02,2.63758154e-05
6.96774194e-02,2.71560064e-05
6.97311828e-02,2.78930436e-05
6.97849462e-02,2.85965888e-05
6.98387097e-02,2.92781227e-05
6.98924731e-02,2.99507646e-05
6.99462366e-02,3.06290567e-05
7.00000000e-02,3.13287129e-05
7.00537634e-02,3.20663314e-05
7.01075269e-02,3.28591035e-05
7.01612903e-02,3.37244743e-05
7.02150538e-02,3.46798076e-05
7.02688172e-02,3.57420379e-05
7.03225806e-02,3.69273202e-05
7.03763441e-02,3.76249036e-05
7.04301075e-02,3.34935317e-05
7.04838710e-02,2.94103941e-05
7.05376344e-02,2.54049580e-05
7.05913978e-02,2.15124763e-05
7.06451613e-02,1.77743919e-05
7.06989247e-02,1.42384917e-05
7.07526882e-02,1.09587702e-05
7.08064516e-02,1.09970573e-05
7.08602151e-02,1.28771701e-05
7.09139785e-02,1.46476419e-05
7.09677419e-02,1.61855523e-05
7.10215054e-02,1.73925481e-05
7.10752688e-02,1.82041943e-05
7.11290323e-02,1.85980045e-05
7.11827957e-02,1.85995913e-05
7.12365591e-02,1.82863099e-05
7.12903226e-02,1.77877176e-05
7.13440860e-02,1.72822029e-05
7.13978495e-02,1.69892744e-05
7.14516129e-02,2.04110166e-05
7.15053763e-02,2.67398950e-05
7.15591398e-02,3.38533301e-05
7.16129032e-02,4.16752641e-05
7.16666667e-02,5.01100370e-05
7.17204301e-02,5.12746056e-05
7.17741935e-02,5.07407326e-05
7.18279570e-02,5.02277792e-05
7.18817204e-02,5.86382266e-05
7.19354839e-02,6.89139898e-05
7.19892473e-02,7.94074025e-05
7.20430108e-02,8.95862283e-05
7.20967742e-02,9.88819566e-05
7.21505376e-02,1.06731669e-04
7.22043011e-02,1.12622848e-04
7.22580645e-02,1.16137145e-04
7.23118280e-02,1.16988931e-04
7.23655914e-02,1.15054851e-04
7.24193548e-02,1.10391410e-04
7.24731183e-02,1.03238747e-04
7.25268817e-02,9.40101745e-05
7.25806452e-02,8.32682991e-05
7.26344086e-02,8.65389017e-05
7.26881720e-02,8.88812307e-05
7.27419355e-02,8.98076668e-05
7.27956989e-02,8.94593647e-05
7.28494624e-02,8.79965986e-05
7.29032258e-02,8.55952898e-05
7.29569892e-02,8.24462126e-05
7.30107527e-02,7.87535832e-05
7.30645161e-02,7.47318627e-05
7.31182796e-02,7.06010051e-05
7.31720430e-02,6.65810285e-05
7.32258065e-02,6.52288249e-05
7.32795699e-02,8.09237769e-05
7.33333333e-02,9.78843721e-05
7.33870968e-02,1.03865216e-04
7.34408602e-02,9.91896408e-05
7.34946237e-02,9.45078512e-05
7.35483871e-02,8.97947020e-05
7.36021505e-02,8.50228197e-05
7.36559140e-02,8.01657023e-05
7.37096774e-02,7.52007895e-05
7.37634409e-02,7.48439767e-05
7.38172043e-02,8.14335211e-05
7.38709677e-02,8.84196768e-05
7.39247312e-02,9.53631628e-05
7.39784946e-02,1.01699748e-04
7.40322581e-02,1.06780607e-04
7.40860215e-02,1.09957352e-04
7.41397849e-02,1.10703088e-04
7.41935484e-02,1.08745105e-04
7.42473118e-02,1.04174308e-04
7.43010753e-02,9.25347827e-05
7.43548387e-02,7.99275850e-05
7.44086022e-02,6.86561108e-05
7.44623656e-02,5.89788734e-05
7.45161290e-02,5.10917818e-05
7.45698925e-02,4.83728010e-05
7.46236559e-02,4.86566837e-05
7.46774194e-02,4.89440753e-05
7.47311828e-02,4.92343692e-05
7.47849462e-02,4.95269561e-05
7.48387097e-02,4.98212239e-05
7.48924731e-02,5.62464516e-05
7.49462366e-02,6.70609909e-05
7.50000000e-02,8.08381203e-05
7.50537634e-02,9.77117322e-05
7.51075269e-02,1.17767928e-04
7.51612903e-02,1.41019029e-04
7.52150538e-02,1.47331884e-04
7.52688172e-02,1.44350162e-04
7.53225806e-02,1.40094409e-04
7.53763441e-02,1.35064131e-04
7.54301075e-02,1.29700742e-04
7.54838710e-02,1.24350664e-04
7.55376344e-02,1.19247444e-04
7.55913978e-02,1.14510325e-04
7.56451613e-02,1.13821960e-04
7.56989247e-02,1.18805387e-04
7.57526882e-02,1.23286287e-04
7.58064516e-02,1.27268353e-04
7.58602151e-02,1.30758493e-04
7.59139785e-02,1.33763068e-04
7.59677419e-02,1.36284501e-04
7.60215054e-02,1.38318528e-04
7.60752688e-02,1.39852298e-04
7.61290323e-02,1.40863491e-04
7.61827957e-02,1.41320536e-04
7.62365591e-02,1.41183937e-04
7.62903226e-02,1.40408620e-04
7.63440860e-02,1.38947175e-04
7.63978495e-02,1.36753763e-04
7.64516129e-02,1.33788425e-04
7.65053763e-02,1.30021520e-04
7.65591398e-02,1.25437991e-04
7.66129032e-02,1.20041160e-04
7.66666667e-02,1.13855800e-04
7.67204301e-02,1.06930250e-04
7.67741935e-02,9.93374728e-05
7.68279570e-02,9.11748468e-05
7.68817204e-02,8.25627962e-05
7.69354839e-02,7.36422078e-05
7.69892473e-02,6.45707699e-05
7.70430108e-02,5.61652918e-05
7.70967742e-02,5.60332384e-05
7.71505376e-02,5.58826578e-05
7.72043011e-02,5.57134105e-05
7.72580645e-02,5.55253786e-05
7.73118280e-02,5.53184662e-05
7.73655914e-02,5.50925999e-05
7.74193548e-02,5.48477285e-05
